Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
937.00,266.24,262.50,261.66,269.14,273.40,272.37,274.92,273.74,265.56,276.29,272.54,271.51,275.10,278.50,275.78,267.78,279.18,277.65,277.82,282.93,284.97,283.26,287.02,286.85,285.31,292.12,295.52,296.20,292.97,299.27,299.78,304.37,305.74,307.26,305.73,312.04,319.53,312.89,304.89,315.44,317.31,318.16,315.11,317.99,320.55,328.21,328.72,324.12,327.19,328.88,326.68,328.72,328.71,331.96,338.59,328.21,326.00,338.08,336.04,327.18,
938.00,283.41,280.88,281.85,286.54,291.52,290.00,290.57,288.15,289.91,296.21,289.93,288.25,295.05,299.58,291.09,292.52,301.04,295.24,299.88,297.77,301.64,303.94,306.57,306.35,308.01,308.82,314.98,315.00,312.58,318.41,326.43,323.27,327.84,328.77,326.02,329.48,340.83,339.22,334.08,332.84,339.27,342.32,342.32,336.35,349.89,353.54,349.84,345.29,349.55,346.92,348.96,353.44,354.55,353.25,360.15,348.23,350.71,361.90,357.61,352.99,
939.00,291.79,295.94,296.58,302.95,303.27,304.42,303.37,304.74,307.85,312.83,307.29,305.08,309.65,309.96,307.09,306.88,316.35,310.16,314.76,315.83,319.65,322.32,331.77,322.83,326.56,325.50,334.32,329.85,336.24,341.15,343.58,338.44,345.39,350.28,347.00,345.28,353.59,355.30,349.32,351.12,356.56,362.19,360.71,357.71,366.14,370.73,366.13,371.02,364.13,364.97,366.66,376.87,374.09,375.51,376.88,371.34,369.44,375.91,375.60,373.38,
940.00,307.44,309.65,305.01,313.78,316.37,318.30,314.74,319.38,315.27,327.35,318.00,317.45,321.25,326.52,325.68,320.75,326.60,322.96,327.77,327.99,333.50,333.62,342.43,338.37,337.57,341.89,347.03,344.26,347.23,349.65,352.49,359.64,355.54,358.30,360.06,362.44,366.66,366.60,356.03,366.66,370.16,369.15,369.07,377.01,374.67,378.51,377.80,384.98,378.60,381.52,377.68,389.54,391.46,385.02,393.42,385.12,382.06,391.13,394.89,386.49,
941.00,314.09,314.44,317.00,318.41,321.52,324.43,317.96,323.72,321.03,331.83,322.93,318.91,323.34,332.29,328.32,326.01,335.41,329.52,330.28,331.64,339.19,331.30,342.30,344.77,342.26,341.50,350.47,346.29,353.72,352.01,354.80,363.15,364.49,361.24,362.35,366.85,373.92,373.07,370.46,372.50,378.98,374.92,378.03,381.35,380.52,383.08,384.03,386.68,385.55,383.78,382.41,388.85,392.08,388.39,394.55,387.74,392.43,397.15,394.29,390.48,
942.00,308.10,315.31,314.79,313.12,310.92,317.06,315.89,315.92,322.58,324.31,318.70,321.53,322.62,323.29,323.24,323.75,330.50,327.70,326.56,328.79,335.00,331.03,338.91,338.93,336.65,336.12,348.42,339.54,352.32,351.78,353.51,351.87,360.83,360.21,361.93,360.20,368.66,370.32,369.19,359.76,373.68,373.10,377.60,373.72,377.66,381.52,377.62,383.24,385.46,378.24,376.53,386.63,383.81,383.24,389.43,383.81,390.00,387.23,386.65,390.50,
943.00,299.84,306.00,302.30,305.09,302.64,306.27,304.55,308.30,313.75,315.00,312.43,313.85,313.09,313.87,316.38,314.14,315.45,317.48,320.05,315.30,324.03,326.09,329.57,330.97,331.34,332.29,338.96,334.84,338.94,341.52,346.89,345.42,351.62,353.61,351.74,350.25,351.35,355.23,357.14,350.61,363.49,360.65,366.36,369.55,364.84,365.16,362.66,374.77,369.70,368.62,366.09,375.63,376.15,373.35,374.55,373.96,376.44,377.86,376.86,381.84,
944.00,293.32,298.21,299.66,300.44,299.81,304.23,297.30,306.99,304.92,309.71,303.67,301.69,306.11,307.74,312.69,301.09,308.36,311.06,309.37,310.02,318.89,314.29,319.30,322.42,321.71,326.66,333.20,325.81,333.39,333.01,331.29,336.29,344.32,341.41,343.54,346.07,342.84,341.18,344.06,346.22,356.12,351.71,356.72,361.67,349.13,352.93,355.27,361.01,359.78,357.28,361.05,363.27,361.85,364.90,362.60,363.42,372.20,373.95,366.27,367.46,
945.00,296.26,294.63,297.28,297.94,296.75,300.63,296.92,302.58,301.95,301.59,298.71,306.12,305.03,310.56,309.80,305.36,307.91,310.62,307.25,305.46,313.93,311.78,310.76,316.65,312.05,321.61,331.78,323.44,327.41,331.91,328.93,334.19,340.52,336.61,339.03,343.50,344.52,341.01,344.66,344.82,352.96,349.42,355.68,352.57,351.87,353.69,355.12,351.41,362.04,352.67,356.67,358.76,358.46,360.08,363.46,360.71,368.29,365.64,363.16,366.04,
946.00,295.96,293.29,293.65,299.68,296.52,298.77,296.94,299.26,309.21,302.62,302.98,309.21,305.42,310.40,305.14,306.19,309.29,312.66,310.19,304.24,312.03,314.10,314.89,319.31,317.41,322.87,336.13,324.55,327.72,334.03,333.32,330.80,343.01,342.37,335.42,342.51,349.88,346.30,351.08,342.16,351.42,357.51,361.64,350.70,354.78,355.34,355.90,355.83,361.37,354.98,357.15,362.84,364.73,361.22,364.16,361.99,368.52,366.55,362.33,369.63,
947.00,297.59,297.78,297.54,306.64,303.47,305.13,303.51,306.96,313.36,310.51,308.90,312.67,311.66,314.08,314.64,305.00,314.07,315.99,317.63,312.60,310.92,325.61,325.44,325.99,326.86,332.66,342.17,331.94,334.33,343.65,338.60,336.77,346.98,349.40,340.64,349.03,352.03,348.34,349.05,348.64,352.20,361.11,365.78,356.85,355.15,361.86,362.42,362.59,365.42,360.58,367.77,367.80,368.93,370.75,371.73,373.01,373.19,373.14,375.42,374.71,
948.00,308.37,303.02,301.38,314.16,315.05,313.58,310.68,317.60,315.50,318.74,315.48,318.47,320.71,327.36,325.94,315.48,322.45,322.13,319.60,319.91,318.47,331.05,329.58,333.82,332.07,339.27,345.11,343.05,337.91,348.81,345.82,353.01,352.81,351.45,345.68,357.23,361.64,353.01,358.13,362.68,361.78,363.79,371.46,363.91,364.70,368.88,373.89,366.69,374.20,371.90,375.00,373.46,377.89,377.03,381.99,381.88,381.24,384.57,387.02,381.90,
949.00,314.39,308.26,309.41,319.33,319.52,319.08,318.01,319.93,322.27,323.72,325.68,323.31,322.44,335.75,324.66,322.31,334.45,330.11,322.55,325.76,325.32,332.11,338.26,338.66,333.58,337.43,355.52,346.69,348.78,353.59,351.99,356.12,361.36,359.51,350.22,362.36,372.02,364.93,369.92,367.85,367.74,374.34,380.07,365.98,372.73,381.48,379.56,373.09,385.05,377.96,380.50,382.39,384.16,383.58,388.46,385.24,387.31,390.29,387.50,385.20,
950.00,316.55,312.98,315.01,323.04,319.57,319.06,323.10,319.32,327.45,325.47,326.42,329.65,325.84,334.66,329.07,325.31,334.00,331.35,330.32,331.83,327.97,343.62,349.91,346.45,340.49,344.87,356.94,353.85,352.75,361.55,362.55,359.26,365.49,367.92,358.64,362.06,373.92,373.88,373.92,369.61,371.90,377.42,383.86,373.92,377.57,385.41,383.60,383.09,388.13,383.27,383.17,389.42,388.43,390.42,395.82,391.59,388.72,389.76,393.58,389.64,
951.00,316.03,313.60,315.47,329.78,327.72,324.25,324.71,326.68,331.08,338.70,330.74,327.67,334.07,334.29,336.52,327.24,333.37,334.16,334.29,336.59,335.60,345.94,352.63,355.64,349.91,353.21,355.92,359.81,357.49,360.67,365.41,365.41,367.48,369.12,361.22,365.74,374.42,375.43,376.19,379.05,377.63,376.15,381.78,381.48,379.93,384.55,388.63,389.28,387.30,389.19,390.70,390.93,394.66,391.70,397.21,390.69,391.48,399.41,400.40,394.92,
952.00,322.76,323.70,323.72,331.68,332.43,330.84,329.11,332.07,330.82,339.74,334.44,329.15,336.21,340.28,339.66,331.39,337.74,340.98,336.78,342.95,345.38,345.13,355.31,357.32,349.87,356.19,360.11,359.50,360.09,364.77,363.51,370.05,371.57,372.10,367.19,370.26,378.98,377.71,379.38,385.56,385.36,380.28,384.28,385.38,382.79,392.23,392.42,389.94,396.25,394.46,396.90,394.63,395.21,396.99,400.04,394.21,399.54,402.47,403.48,395.16,
953.00,325.27,326.48,328.93,330.94,333.58,332.66,331.29,331.64,334.43,338.03,332.50,334.98,336.06,345.00,339.40,342.20,342.58,342.45,341.37,343.19,349.42,346.78,357.28,355.88,350.12,356.10,362.94,364.02,362.40,368.70,372.55,371.21,374.65,378.15,375.99,372.33,381.71,384.23,384.67,387.47,389.09,384.89,389.32,390.40,390.84,396.73,390.62,396.29,396.98,401.63,392.59,404.33,400.04,399.18,403.16,396.35,401.34,401.91,402.68,398.89,
954.00,322.74,326.43,327.92,335.79,332.48,335.98,333.41,335.19,343.81,346.67,339.91,339.77,340.39,344.00,339.44,343.92,343.24,344.54,350.96,346.69,351.04,350.82,364.63,364.98,358.91,363.00,367.50,367.00,372.15,370.45,377.43,370.51,375.59,384.49,380.11,377.35,382.88,389.07,387.01,391.55,392.69,393.33,389.88,396.44,394.61,397.66,394.58,403.88,394.75,402.18,401.44,406.36,409.24,401.59,402.80,402.52,403.42,405.96,406.56,405.92,
955.00,332.27,337.03,330.65,343.49,338.79,340.86,343.33,344.06,348.25,351.02,348.77,345.13,346.75,347.92,350.86,344.26,348.33,352.48,356.91,355.76,359.48,355.39,370.19,375.92,366.95,374.97,368.77,370.78,375.58,380.72,374.70,381.30,381.91,385.25,387.94,386.16,391.39,391.57,389.77,396.93,401.06,394.20,392.09,402.76,396.93,404.71,404.24,407.15,403.13,406.61,413.79,408.73,415.58,406.95,409.71,412.30,411.73,411.30,416.65,412.96,
956.00,340.26,344.23,338.14,348.20,344.49,344.76,350.85,351.40,351.11,355.90,355.63,350.61,352.72,361.23,356.71,359.37,361.74,359.36,361.47,362.01,368.37,355.91,369.97,375.54,370.23,374.49,378.19,381.40,380.58,384.84,384.84,389.07,392.02,393.59,395.19,391.73,397.04,395.98,399.16,405.54,407.65,403.14,403.96,408.19,407.66,412.17,408.70,412.98,409.51,415.37,415.88,416.70,420.12,415.63,414.82,417.49,418.55,422.26,419.61,420.92,
957.00,344.23,347.50,347.16,349.64,346.92,352.52,354.95,354.78,355.60,360.54,365.06,361.29,358.02,367.39,356.96,363.81,368.60,366.94,369.12,368.95,371.69,364.34,378.06,381.45,373.12,378.64,388.59,388.56,390.15,391.78,392.96,388.37,401.42,402.53,400.77,397.65,399.28,406.18,406.78,404.59,413.48,415.65,415.50,414.06,417.14,417.28,410.53,419.39,414.16,420.88,421.27,425.11,426.41,428.21,419.80,429.37,424.06,428.94,424.58,424.32,
958.00,354.27,356.35,350.87,359.66,356.29,358.41,367.57,361.37,368.13,366.67,378.16,370.65,369.84,370.81,367.16,367.17,374.58,373.49,378.41,375.82,379.13,377.60,387.88,395.61,388.91,392.09,395.05,398.04,394.61,401.99,403.24,401.06,411.03,411.68,411.62,408.44,407.82,416.73,412.71,412.93,420.87,423.52,420.81,427.76,421.15,426.17,424.33,426.54,425.08,425.08,434.08,431.62,436.48,435.70,432.43,442.46,431.03,439.31,437.51,438.57,
959.00,367.99,367.25,361.72,370.44,368.48,372.70,382.37,376.95,378.73,382.36,391.12,379.21,382.82,380.30,380.44,374.00,388.49,386.26,385.38,390.80,395.00,386.19,394.59,406.76,399.85,401.33,405.88,410.22,406.22,411.60,412.14,420.14,424.07,420.14,419.89,420.49,421.62,426.26,425.20,431.71,434.44,433.35,432.13,437.62,430.54,434.37,441.45,433.84,440.81,435.32,447.04,440.30,447.02,444.09,439.63,449.83,446.21,453.97,448.27,453.02,
960.00,378.41,376.95,378.80,380.18,380.73,382.31,389.38,385.83,381.94,391.51,396.81,391.49,397.71,393.98,392.56,388.86,401.05,401.96,398.43,401.80,406.56,399.12,401.78,414.53,406.57,411.34,419.86,423.23,417.35,423.05,421.80,426.35,435.25,430.44,428.51,431.70,431.50,438.08,437.03,436.64,446.21,444.11,450.16,445.66,444.84,451.16,449.57,446.94,455.56,450.48,457.38,457.40,453.81,462.71,454.03,462.68,459.68,464.12,460.05,462.65,
961.00,387.92,386.50,388.22,388.16,392.51,391.57,399.64,388.98,400.95,400.42,404.64,403.93,411.62,404.54,403.30,402.14,407.06,409.46,410.95,409.64,414.31,417.31,413.70,424.39,420.44,424.27,430.15,434.23,424.44,430.96,439.23,436.05,444.28,444.58,438.52,443.94,442.05,451.24,449.17,447.12,455.37,460.20,463.27,456.66,457.51,461.31,459.66,460.55,465.55,465.90,464.91,470.33,468.32,473.81,469.68,474.04,469.27,473.34,474.68,478.16,
962.00,394.52,397.06,397.76,398.87,405.61,411.86,411.30,406.70,413.26,415.90,419.53,416.74,418.52,412.20,413.91,408.35,420.69,422.55,419.57,426.78,425.94,430.54,430.98,434.95,433.62,435.70,443.56,441.79,441.70,446.15,450.65,450.89,455.53,456.84,451.96,458.76,456.64,461.09,459.91,465.13,468.24,471.79,470.98,468.24,465.70,467.78,477.68,471.23,478.18,476.29,477.82,477.67,480.05,482.15,480.12,487.01,484.47,486.15,487.21,490.74,
963.00,411.84,414.76,412.29,413.47,422.24,424.39,425.57,423.66,420.65,429.14,429.18,429.58,434.25,432.34,429.06,425.12,434.62,437.58,433.52,443.47,438.43,442.74,443.15,445.42,447.69,448.70,455.73,456.74,455.32,460.89,460.80,469.00,465.19,467.78,467.91,475.95,476.02,473.27,471.97,480.01,481.88,478.06,483.02,480.74,480.87,489.75,494.26,484.88,499.46,492.63,494.50,491.74,490.28,493.74,498.20,500.95,500.47,501.65,502.30,505.38,
964.00,424.11,427.58,429.01,426.37,435.48,433.23,439.08,434.06,438.93,441.65,439.25,442.55,446.38,449.55,444.27,445.85,448.66,450.30,448.79,456.18,453.46,456.46,456.92,459.18,461.21,462.10,469.95,470.24,472.05,473.25,477.61,480.10,476.65,484.38,479.04,485.98,489.29,488.61,493.49,495.31,495.98,495.75,502.75,492.74,505.37,510.04,505.54,503.20,513.36,509.07,506.96,510.80,505.01,510.65,513.05,511.10,515.10,515.25,517.19,520.06,
965.00,434.21,440.52,445.99,443.47,447.79,450.84,452.62,451.27,457.15,456.63,457.16,460.73,459.78,459.89,458.10,461.99,465.15,463.68,468.63,476.83,468.63,474.41,481.57,477.15,477.57,479.89,489.36,485.89,493.57,493.67,496.31,489.89,496.52,501.88,498.94,501.88,505.67,506.72,506.51,508.52,512.09,515.88,517.98,511.46,520.82,525.87,523.35,524.51,525.34,524.19,522.51,530.39,524.10,533.97,531.03,531.04,531.87,531.98,534.18,532.29,
966.00,457.37,461.04,459.14,462.34,471.22,472.65,472.23,473.70,473.15,476.53,478.08,476.61,478.66,484.73,477.82,480.19,482.80,483.91,484.10,497.02,488.16,493.80,501.32,497.87,501.90,501.85,506.46,507.65,512.40,511.37,514.64,514.40,514.98,519.18,521.18,522.48,529.57,526.70,522.66,532.84,532.92,530.89,534.08,537.98,537.91,545.00,547.27,542.58,546.95,547.69,545.47,544.55,547.77,550.96,555.66,551.38,550.96,556.61,556.18,552.60,
967.00,476.12,480.11,483.55,481.70,488.33,490.72,490.97,494.96,492.03,494.69,496.02,489.12,494.42,505.03,498.93,501.58,505.30,504.77,502.11,513.51,508.48,503.70,517.23,520.14,521.99,515.36,525.97,525.17,531.81,532.86,528.36,535.25,534.99,535.52,536.32,542.41,547.97,547.45,546.12,552.49,552.48,551.69,556.46,558.84,558.57,565.46,566.54,560.97,569.97,564.95,566.27,564.14,565.47,573.69,570.51,568.65,574.23,577.94,573.69,572.10,
968.00,491.84,495.89,501.99,501.45,500.46,505.31,506.77,511.59,512.13,505.92,512.30,512.61,512.56,519.80,516.88,520.72,523.44,520.24,525.98,531.81,526.16,523.92,536.25,536.73,534.02,535.72,545.37,542.88,549.69,554.18,549.72,547.72,554.35,554.93,554.91,557.45,563.37,566.12,566.63,562.94,570.36,572.09,577.38,579.46,577.81,589.18,579.97,582.79,587.71,583.76,583.23,589.02,587.06,599.17,588.97,588.03,591.16,592.93,595.45,593.19,
